53.537,14.3931818182,52.514,13.336
52.5148461538,13.4193846154,53.514,14.336
52.4939166667,13.3309166667,51.503,12.36525
52.511,13.3963636364,52.503,13.36525
52.537,13.3931818182,52.5164285714,13.454
52.5128571429,13.4244285714,53.5164285714,14.454
52.5635714286,13.3642857143,52.562625,13.330125
52.5627142857,13.3267142857,52.562625,13.330125
52.5404285714,13.412,52.562625,13.330125
52.5262142857,13.3872142857,52.5302857143,13.3838571429
52.4939166667,13.3309166667,52.517,13.344
52.5264,13.3408,52.5256,13.4208
52.5168571429,13.409,52.5256,13.4208
52.523,13.434,52.5256,13.4208
52.5168,13.3944,52.517,13.3856
52.5128571429,13.4244285714,52.52525,13.4035
56.5250384615,17.369,52.5051111111,13.3184444444
52.4592,13.4,52.4723076923,13.3666923077
52.456,13.3703333333,52.4723076923,13.3666923077
52.493,13.2922,52.4723076923,13.3666923077
57.5250384615,18.369,52.5032727273,13.4689090909
52.5103076923,13.3805384615,52.5091578947,13.3898947368
52.5104375,13.384375,52.5091578947,13.3898947368
52.502,13.4173333333,52.5091578947,13.3898947368
52.463,13.3204,52.494,13.3098333333
52.506,13.37975,52.462,13.4084
52.5460625,13.358875,52.5224,13.342
59.5250384615,20.369,52.5214333333,13.4134666667
52.567,13.3118,52.5214333333,13.4134666667
52.5168571429,13.409,52.5214333333,13.4134666667
52.52032,13.3872,52.5214333333,13.4134666667
52.5028888889,13.4468888889,52.5214333333,13.4134666667
52.523,13.434,52.5214333333,13.4134666667
52.5067142857,13.3981428571,52.5214333333,13.4134666667
52.5193333333,13.4013333333,52.5214333333,13.4134666667
