UserID,Latitude,Longitude,ClusterID
ce3becbc8da914e9dfa11bfb0141eaac934927678ca200dae93fc8143ea9060e,52.391,13.074,0
ce3becbc8da914e9dfa11bfb0141eaac934927678ca200dae93fc8143ea9060e,52.433,13.266,0
ce3becbc8da914e9dfa11bfb0141eaac934927678ca200dae93fc8143ea9060e,52.51,13.376,112
ce3becbc8da914e9dfa11bfb0141eaac934927678ca200dae93fc8143ea9060e,52.522,13.413,206
ce3becbc8da914e9dfa11bfb0141eaac934927678ca200dae93fc8143ea9060e,52.522,13.413,206
ce3becbc8da914e9dfa11bfb0141eaac934927678ca200dae93fc8143ea9060e,52.509,13.435,94
ce3becbc8da914e9dfa11bfb0141eaac934927678ca200dae93fc8143ea9060e,52.512,13.453,0
ce3becbc8da914e9dfa11bfb0141eaac934927678ca200dae93fc8143ea9060e,52.51,13.442,0
ce3becbc8da914e9dfa11bfb0141eaac934927678ca200dae93fc8143ea9060e,52.51,13.442,0
ce3becbc8da914e9dfa11bfb0141eaac934927678ca200dae93fc8143ea9060e,52.525,13.369,3
ce3becbc8da914e9dfa11bfb0141eaac934927678ca200dae93fc8143ea9060e,52.394,13.133,0
4d22e45bfa01ab484c5d08c1b868c112d292334aec5ee5f73d3266f65c8c5399,52.469,13.333,0
4d22e45bfa01ab484c5d08c1b868c112d292334aec5ee5f73d3266f65c8c5399,52.451,13.325,0
4d22e45bfa01ab484c5d08c1b868c112d292334aec5ee5f73d3266f65c8c5399,52.455,13.327,0
4d22e45bfa01ab484c5d08c1b868c112d292334aec5ee5f73d3266f65c8c5399,52.446,13.329,0
5d8f3db31f49070cbd0789e7d21c5e18d34987d2c5da39aec1e2d42e50a15e81,52.292,12.93,0
5d8f3db31f49070cbd0789e7d21c5e18d34987d2c5da39aec1e2d42e50a15e81,52.303,13.227,0
7388afed671af711486db13650d70473707ec82ed8f59a51df9bc57228d3f483,52.522,13.411,206
b0a3af5fd7ed44b4d243bd2293bc0dd0dc2de57f99c79f6b46fbc9002165df9b,52.404,12.987,0
b0a3af5fd7ed44b4d243bd2293bc0dd0dc2de57f99c79f6b46fbc9002165df9b,52.404,12.987,0
b0a3af5fd7ed44b4d243bd2293bc0dd0dc2de57f99c79f6b46fbc9002165df9b,52.391,12.974,0
b0a3af5fd7ed44b4d243bd2293bc0dd0dc2de57f99c79f6b46fbc9002165df9b,52.222,12.908,0
89aa6b03a4f951b7c7e6f5fc21d73035b82229c36585dbd525bc1140205da469,52.682,13.37,0
090701426f9c2940aa11d3db8c7f2f25d824309b7107b613d2e85d751d36a53b,52.531,13.296,0
090701426f9c2940aa11d3db8c7f2f25d824309b7107b613d2e85d751d36a53b,52.531,13.296,0
090701426f9c2940aa11d3db8c7f2f25d824309b7107b613d2e85d751d36a53b,52.6,13.341,0
090701426f9c2940aa11d3db8c7f2f25d824309b7107b613d2e85d751d36a53b,52.5,13.313,152
090701426f9c2940aa11d3db8c7f2f25d824309b7107b613d2e85d751d36a53b,52.525,13.245,0
808d7a6ad743c59025c7a527ac96c9f6285a6afa307499fb03b2078fed0b932f,52.761,13.244,0
808d7a6ad743c59025c7a527ac96c9f6285a6afa307499fb03b2078fed0b932f,52.787,13.029,0
808d7a6ad743c59025c7a527ac96c9f6285a6afa307499fb03b2078fed0b932f,52.754,13.237,0
808d7a6ad743c59025c7a527ac96c9f6285a6afa307499fb03b2078fed0b932f,52.754,13.237,0
808d7a6ad743c59025c7a527ac96c9f6285a6afa307499fb03b2078fed0b932f,52.469,13.493,0
808d7a6ad743c59025c7a527ac96c9f6285a6afa307499fb03b2078fed0b932f,52.469,13.493,0
808d7a6ad743c59025c7a527ac96c9f6285a6afa307499fb03b2078fed0b932f,52.467,13.485,0
808d7a6ad743c59025c7a527ac96c9f6285a6afa307499fb03b2078fed0b932f,52.491,13.457,163
a51b68b4cc5165c187250be413ed0e6268d074f5814871de09f00acca5b47d8f,52.503,13.41,0
a51b68b4cc5165c187250be413ed0e6268d074f5814871de09f00acca5b47d8f,52.518,13.441,166
334af4f8846d02565ee580cfae080e425e0ae66e4c9c0ad26daf6e68046ef019,52.548,13.297,101
334af4f8846d02565ee580cfae080e425e0ae66e4c9c0ad26daf6e68046ef019,52.396,13.053,0
cd4211440f953dff81bebf3668e82c42755d9430294158d650ebe944cf419309,52.541,13.054,0
cd4211440f953dff81bebf3668e82c42755d9430294158d650ebe944cf419309,52.558,13.01,0
5a8f4c383f8392ab3838216e9a8d59e042e44c13b7e7edf25b16ebbab91251a8,52.485,13.367,0
5a8f4c383f8392ab3838216e9a8d59e042e44c13b7e7edf25b16ebbab91251a8,52.497,13.391,0
63b561276e7911b867b69ff0c61ae51b16dfcfe574371576384eae773552492a,52.215,13.441,0
63b561276e7911b867b69ff0c61ae51b16dfcfe574371576384eae773552492a,52.166,13.469,0
63b561276e7911b867b69ff0c61ae51b16dfcfe574371576384eae773552492a,52.183,13.468,0
463bfbf7ed2f13ed02da5984b6764755b8347a8ad65a7b2e9554c71787cadb81,52.329,13.071,0
463bfbf7ed2f13ed02da5984b6764755b8347a8ad65a7b2e9554c71787cadb81,52.329,13.071,0
b75f115d63bb8d16d0ad4d5348d732fab1ecaa6d7e17161903b6480ab536f64e,52.401,13.374,0
b75f115d63bb8d16d0ad4d5348d732fab1ecaa6d7e17161903b6480ab536f64e,52.406,13.385,0
b75f115d63bb8d16d0ad4d5348d732fab1ecaa6d7e17161903b6480ab536f64e,52.406,13.385,0
b75f115d63bb8d16d0ad4d5348d732fab1ecaa6d7e17161903b6480ab536f64e,52.411,13.388,0
b75f115d63bb8d16d0ad4d5348d732fab1ecaa6d7e17161903b6480ab536f64e,52.419,13.399,0
b75f115d63bb8d16d0ad4d5348d732fab1ecaa6d7e17161903b6480ab536f64e,52.419,13.39,0
b75f115d63bb8d16d0ad4d5348d732fab1ecaa6d7e17161903b6480ab536f64e,52.4,13.394,0
b75f115d63bb8d16d0ad4d5348d732fab1ecaa6d7e17161903b6480ab536f64e,52.399,13.403,0
b75f115d63bb8d16d0ad4d5348d732fab1ecaa6d7e17161903b6480ab536f64e,52.406,13.397,0
b75f115d63bb8d16d0ad4d5348d732fab1ecaa6d7e17161903b6480ab536f64e,52.411,13.396,0
b75f115d63bb8d16d0ad4d5348d732fab1ecaa6d7e17161903b6480ab536f64e,52.426,13.445,0
b75f115d63bb8d16d0ad4d5348d732fab1ecaa6d7e17161903b6480ab536f64e,52.487,13.602,0
b75f115d63bb8d16d0ad4d5348d732fab1ecaa6d7e17161903b6480ab536f64e,52.434,13.372,0
1f9a990d1a2d54366de964aa283420adbe59bfcbcbdb3f8f1236cd3c7505f6cb,52.406,12.558,0
1f9a990d1a2d54366de964aa283420adbe59bfcbcbdb3f8f1236cd3c7505f6cb,52.374,12.54,0
1f9a990d1a2d54366de964aa283420adbe59bfcbcbdb3f8f1236cd3c7505f6cb,52.376,12.525,0
efed7677627d89b9aad7d6b9acfe4b19e5f3fb0f313e42af18f94b89fa802af6,52.392,13.072,0
2c940284a46af05c034eb5d34659113120ccfdb06dea8d1aff170b5a958deb21,52.499,13.429,0
2c940284a46af05c034eb5d34659113120ccfdb06dea8d1aff170b5a958deb21,52.498,13.405,0
2c940284a46af05c034eb5d34659113120ccfdb06dea8d1aff170b5a958deb21,52.503,13.447,55
2c940284a46af05c034eb5d34659113120ccfdb06dea8d1aff170b5a958deb21,52.503,13.447,55
2c940284a46af05c034eb5d34659113120ccfdb06dea8d1aff170b5a958deb21,52.499,13.412,0
2c940284a46af05c034eb5d34659113120ccfdb06dea8d1aff170b5a958deb21,52.499,13.382,116
2c940284a46af05c034eb5d34659113120ccfdb06dea8d1aff170b5a958deb21,52.499,13.382,116
2c940284a46af05c034eb5d34659113120ccfdb06dea8d1aff170b5a958deb21,52.504,13.331,109
2c940284a46af05c034eb5d34659113120ccfdb06dea8d1aff170b5a958deb21,52.504,13.331,109
2c940284a46af05c034eb5d34659113120ccfdb06dea8d1aff170b5a958deb21,52.463,13.294,0
2c940284a46af05c034eb5d34659113120ccfdb06dea8d1aff170b5a958deb21,52.43,13.319,0
633ddceb02dd619b9b5b72978785aaf91f13d6f4caf9439b5fe0f1a7822bef31,52.325,13.429,0
633ddceb02dd619b9b5b72978785aaf91f13d6f4caf9439b5fe0f1a7822bef31,52.325,13.429,0
633ddceb02dd619b9b5b72978785aaf91f13d6f4caf9439b5fe0f1a7822bef31,52.453,13.515,0
633ddceb02dd619b9b5b72978785aaf91f13d6f4caf9439b5fe0f1a7822bef31,52.5,13.457,0
633ddceb02dd619b9b5b72978785aaf91f13d6f4caf9439b5fe0f1a7822bef31,52.516,13.47,0
71d587dd43ac3931d4e9b663de5edd29315743ed6ccd3dd0077524edbbf1f570,52.473,13.378,0
71d587dd43ac3931d4e9b663de5edd29315743ed6ccd3dd0077524edbbf1f570,52.45,13.379,64
71d587dd43ac3931d4e9b663de5edd29315743ed6ccd3dd0077524edbbf1f570,52.447,13.363,0
71d587dd43ac3931d4e9b663de5edd29315743ed6ccd3dd0077524edbbf1f570,52.447,13.363,0
71d587dd43ac3931d4e9b663de5edd29315743ed6ccd3dd0077524edbbf1f570,52.442,13.33,0
71d587dd43ac3931d4e9b663de5edd29315743ed6ccd3dd0077524edbbf1f570,52.442,13.33,0
71d587dd43ac3931d4e9b663de5edd29315743ed6ccd3dd0077524edbbf1f570,52.451,13.369,0
71d587dd43ac3931d4e9b663de5edd29315743ed6ccd3dd0077524edbbf1f570,52.451,13.369,0
71d587dd43ac3931d4e9b663de5edd29315743ed6ccd3dd0077524edbbf1f570,52.562,13.401,0
d304d36b615f32940a02601a99e24a7cd9f087121c6512f3374ba22b7a8503a3,52.432,13.265,0
d304d36b615f32940a02601a99e24a7cd9f087121c6512f3374ba22b7a8503a3,52.492,13.368,0
d304d36b615f32940a02601a99e24a7cd9f087121c6512f3374ba22b7a8503a3,52.492,13.368,0
3e8b451f519563492fb810f00c35be727388a2b50399c70bacb9db03e93080e7,52.535,13.304,0
3e8b451f519563492fb810f00c35be727388a2b50399c70bacb9db03e93080e7,52.499,13.281,0
3e8b451f519563492fb810f00c35be727388a2b50399c70bacb9db03e93080e7,52.489,13.267,0
3e8b451f519563492fb810f00c35be727388a2b50399c70bacb9db03e93080e7,52.483,13.266,0
3e8b451f519563492fb810f00c35be727388a2b50399c70bacb9db03e93080e7,52.461,13.275,0
3e8b451f519563492fb810f00c35be727388a2b50399c70bacb9db03e93080e7,52.495,13.301,0
3e8b451f519563492fb810f00c35be727388a2b50399c70bacb9db03e93080e7,52.496,13.311,0
3e8b451f519563492fb810f00c35be727388a2b50399c70bacb9db03e93080e7,52.5,13.315,0
3e8b451f519563492fb810f00c35be727388a2b50399c70bacb9db03e93080e7,52.489,13.311,0
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.515,13.478,0
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.515,13.478,0
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.517,13.44,166
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.511,13.429,200
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.511,13.429,200
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.497,13.464,0
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.527,13.447,0
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.527,13.447,0
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.557,13.466,0
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.567,13.441,0
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.581,13.432,0
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.569,13.412,0
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.593,13.403,0
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.588,13.402,0
5253c88a4bf06f0af9405b82f572df6e139f09766386b24917feae609fcecc15,52.588,13.402,0
aca1cbe574384b6653bfa663d96d89719add1d166b718af4df513db0a5e3f382,52.527,13.484,0
aca1cbe574384b6653bfa663d96d89719add1d166b718af4df513db0a5e3f382,52.527,13.484,0
aca1cbe574384b6653bfa663d96d89719add1d166b718af4df513db0a5e3f382,52.525,13.42,184
aca1cbe574384b6653bfa663d96d89719add1d166b718af4df513db0a5e3f382,52.521,13.41,206
aca1cbe574384b6653bfa663d96d89719add1d166b718af4df513db0a5e3f382,52.52,13.405,95
aca1cbe574384b6653bfa663d96d89719add1d166b718af4df513db0a5e3f382,52.487,13.424,0
391b85c4e19f8e558d5841a2ad5e989dde8da196d74251f80b8f6ca95830d265,52.4,12.56,0
391b85c4e19f8e558d5841a2ad5e989dde8da196d74251f80b8f6ca95830d265,52.414,12.457,0
391b85c4e19f8e558d5841a2ad5e989dde8da196d74251f80b8f6ca95830d265,52.404,12.624,0
391b85c4e19f8e558d5841a2ad5e989dde8da196d74251f80b8f6ca95830d265,52.402,12.568,0
391b85c4e19f8e558d5841a2ad5e989dde8da196d74251f80b8f6ca95830d265,52.402,12.568,0
391b85c4e19f8e558d5841a2ad5e989dde8da196d74251f80b8f6ca95830d265,52.41,12.435,0
391b85c4e19f8e558d5841a2ad5e989dde8da196d74251f80b8f6ca95830d265,52.418,12.476,0
4889ebf34e3452aac9bd8427702de13d4ad47f301a82fdcf1e36670ff6e72063,52.452,13.311,0
4889ebf34e3452aac9bd8427702de13d4ad47f301a82fdcf1e36670ff6e72063,52.492,13.379,0
4889ebf34e3452aac9bd8427702de13d4ad47f301a82fdcf1e36670ff6e72063,52.496,13.395,135
4889ebf34e3452aac9bd8427702de13d4ad47f301a82fdcf1e36670ff6e72063,52.496,13.395,135
4889ebf34e3452aac9bd8427702de13d4ad47f301a82fdcf1e36670ff6e72063,52.508,13.399,74
4889ebf34e3452aac9bd8427702de13d4ad47f301a82fdcf1e36670ff6e72063,52.524,13.413,206
4889ebf34e3452aac9bd8427702de13d4ad47f301a82fdcf1e36670ff6e72063,52.527,13.418,0
4889ebf34e3452aac9bd8427702de13d4ad47f301a82fdcf1e36670ff6e72063,52.519,13.411,206
4889ebf34e3452aac9bd8427702de13d4ad47f301a82fdcf1e36670ff6e72063,52.45,13.274,0
4889ebf34e3452aac9bd8427702de13d4ad47f301a82fdcf1e36670ff6e72063,52.471,12.878,0
4889ebf34e3452aac9bd8427702de13d4ad47f301a82fdcf1e36670ff6e72063,52.43,12.973,0
4889ebf34e3452aac9bd8427702de13d4ad47f301a82fdcf1e36670ff6e72063,52.43,12.973,0
dd8ba87e4eaaf0e715c1fa7c9f5a997d0269c01067a2114a3f751b2b6f5363f4,52.503,13.325,0
fa90343ec94bf079289adf85bbcf6673a8cf440db282e85e05787badb17bc399,52.508,13.363,73
fa90343ec94bf079289adf85bbcf6673a8cf440db282e85e05787badb17bc399,52.501,13.347,16
fa90343ec94bf079289adf85bbcf6673a8cf440db282e85e05787badb17bc399,52.499,13.357,0
fa90343ec94bf079289adf85bbcf6673a8cf440db282e85e05787badb17bc399,52.517,13.389,0
fa90343ec94bf079289adf85bbcf6673a8cf440db282e85e05787badb17bc399,52.517,13.389,0
fa90343ec94bf079289adf85bbcf6673a8cf440db282e85e05787badb17bc399,52.521,13.387,37
fa90343ec94bf079289adf85bbcf6673a8cf440db282e85e05787badb17bc399,52.509,13.376,112
9a0e80233f9a9180933d02cb80ef5a2463496b9ff6fcab01c1c40c77b086ba6e,52.758,13.477,0
9a0e80233f9a9180933d02cb80ef5a2463496b9ff6fcab01c1c40c77b086ba6e,52.755,13.458,0
afc2750d99dda7672eaaf7b7c30e6d8940a730bcd0a478a5865a5364a19b7224,52.544,13.091,0
3bce0f5c8d1eeff9908e627f34489e9052432d3f12673143aa75e91503906402,52.406,13.067,0
3bce0f5c8d1eeff9908e627f34489e9052432d3f12673143aa75e91503906402,52.402,13.038,0
3bce0f5c8d1eeff9908e627f34489e9052432d3f12673143aa75e91503906402,52.4,13.032,0
3bce0f5c8d1eeff9908e627f34489e9052432d3f12673143aa75e91503906402,52.401,13.014,0
3bce0f5c8d1eeff9908e627f34489e9052432d3f12673143aa75e91503906402,52.401,13.014,0
3bce0f5c8d1eeff9908e627f34489e9052432d3f12673143aa75e91503906402,52.403,13.025,0
3bce0f5c8d1eeff9908e627f34489e9052432d3f12673143aa75e91503906402,52.395,13.041,0
bcbc4f3835e3bd9d23a2912cb90848828c8bb4d4a82137bac5abfd8d8b41092a,52.85,13.78,0
bcbc4f3835e3bd9d23a2912cb90848828c8bb4d4a82137bac5abfd8d8b41092a,52.831,13.825,0
0877086aea75978ce3ca010d6336c0c8d002a69924c37315061e6a0303656817,52.528,13.181,0
0877086aea75978ce3ca010d6336c0c8d002a69924c37315061e6a0303656817,52.528,13.181,0
0877086aea75978ce3ca010d6336c0c8d002a69924c37315061e6a0303656817,52.538,13.183,0
0877086aea75978ce3ca010d6336c0c8d002a69924c37315061e6a0303656817,52.534,13.191,0
0877086aea75978ce3ca010d6336c0c8d002a69924c37315061e6a0303656817,52.535,13.157,0
0877086aea75978ce3ca010d6336c0c8d002a69924c37315061e6a0303656817,52.56,13.101,0
0877086aea75978ce3ca010d6336c0c8d002a69924c37315061e6a0303656817,52.604,13.13,0
0877086aea75978ce3ca010d6336c0c8d002a69924c37315061e6a0303656817,52.604,13.13,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.716,12.975,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.749,13.007,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.731,12.989,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.727,12.954,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.733,12.954,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.733,12.954,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.755,13.034,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.74,13.055,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.776,13.025,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.776,13.025,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.765,13.032,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.814,13.02,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.817,13.014,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.824,12.965,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.808,13.046,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.794,13.085,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.729,13.085,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.729,13.085,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.674,13.02,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.661,13.013,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.761,13.024,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.655,13.002,0
ccf8ed57d11e731ec52efd263ab8d419f8a27e6087f9c648966574740ee11c80,52.655,13.002,0
68ac0b0a7928f53071217c50ffd83f180671a2fed6c149b9b770268983f64b9d,52.418,13.477,0
68ac0b0a7928f53071217c50ffd83f180671a2fed6c149b9b770268983f64b9d,52.435,13.446,0
417f5c570f9fe3631110fec39335f623c0e3b85055fa060849f5b35c06d3e513,52.392,13.09,0
417f5c570f9fe3631110fec39335f623c0e3b85055fa060849f5b35c06d3e513,52.391,13.065,0
417f5c570f9fe3631110fec39335f623c0e3b85055fa060849f5b35c06d3e513,52.388,13.04,0
417f5c570f9fe3631110fec39335f623c0e3b85055fa060849f5b35c06d3e513,52.382,13.034,0
417f5c570f9fe3631110fec39335f623c0e3b85055fa060849f5b35c06d3e513,52.382,13.034,0
417f5c570f9fe3631110fec39335f623c0e3b85055fa060849f5b35c06d3e513,52.391,13.064,0
60199cb9799b10b7788c2e4db3f084f52bd8fc47ad2a991069a9126a3d8e291a,52.768,14.086,0
60199cb9799b10b7788c2e4db3f084f52bd8fc47ad2a991069a9126a3d8e291a,52.768,14.086,0
60199cb9799b10b7788c2e4db3f084f52bd8fc47ad2a991069a9126a3d8e291a,52.772,14.069,0
4f54650fac8fa5645db8e52adb55631828734a110f16e11641ecb8eede2f7886,52.471,13.384,97
4f54650fac8fa5645db8e52adb55631828734a110f16e11641ecb8eede2f7886,52.471,13.384,97
4f54650fac8fa5645db8e52adb55631828734a110f16e11641ecb8eede2f7886,52.455,13.322,0
4f54650fac8fa5645db8e52adb55631828734a110f16e11641ecb8eede2f7886,52.433,13.243,0
4e8d1def6bd898c64e2e1fb57c9095b5759cfafb909ed4ecc050336683003409,52.737,13.247,0
227441fce81e74d468f50f21ad4d4683817c7d1eb696a8188a3c2e6b4e3185f2,52.553,13.425,0
227441fce81e74d468f50f21ad4d4683817c7d1eb696a8188a3c2e6b4e3185f2,52.549,13.414,0
83b03afd98f7fcf4cdeab8385ab88319aec5cc71d114c1579debd908acf2418e,52.51,13.514,0
83b03afd98f7fcf4cdeab8385ab88319aec5cc71d114c1579debd908acf2418e,52.514,13.467,0
83b03afd98f7fcf4cdeab8385ab88319aec5cc71d114c1579debd908acf2418e,52.514,13.467,0
83b03afd98f7fcf4cdeab8385ab88319aec5cc71d114c1579debd908acf2418e,52.513,13.459,0
83b03afd98f7fcf4cdeab8385ab88319aec5cc71d114c1579debd908acf2418e,52.577,13.606,0
09c02ae0f63508a97586af135f2f2b9312f301ad58aea08edcb2dafcaf55e329,52.211,12.751,0
09c02ae0f63508a97586af135f2f2b9312f301ad58aea08edcb2dafcaf55e329,52.176,12.746,0
09c02ae0f63508a97586af135f2f2b9312f301ad58aea08edcb2dafcaf55e329,52.129,12.794,0
09c02ae0f63508a97586af135f2f2b9312f301ad58aea08edcb2dafcaf55e329,52.199,12.771,0
09c02ae0f63508a97586af135f2f2b9312f301ad58aea08edcb2dafcaf55e329,52.162,12.796,0
09c02ae0f63508a97586af135f2f2b9312f301ad58aea08edcb2dafcaf55e329,52.23,12.856,0
09c02ae0f63508a97586af135f2f2b9312f301ad58aea08edcb2dafcaf55e329,52.148,12.846,0
c9a277b295e00a5208249f9d1a03260293c050649ba6b5b15f6f906b3a4cfacf,52.543,13.544,0
d3757e515358da0ac2fa57537e4232a2b023dd334f83100e15d2656714b65848,52.514,13.522,0
d3757e515358da0ac2fa57537e4232a2b023dd334f83100e15d2656714b65848,52.517,13.528,0
54ea52d642df2489744d486e8495c2ffd53f8e8f67f007473e2bd0003d3514ca,52.532,13.209,0
54ea52d642df2489744d486e8495c2ffd53f8e8f67f007473e2bd0003d3514ca,52.531,13.218,0
54ea52d642df2489744d486e8495c2ffd53f8e8f67f007473e2bd0003d3514ca,52.531,13.218,0
54ea52d642df2489744d486e8495c2ffd53f8e8f67f007473e2bd0003d3514ca,52.535,13.196,110
54ea52d642df2489744d486e8495c2ffd53f8e8f67f007473e2bd0003d3514ca,52.535,13.196,110
bd685a006edc6cd0b97a6e9e336829bbc331b9786581ae7beaad5d5c0a892539,52.516,13.261,0
bd685a006edc6cd0b97a6e9e336829bbc331b9786581ae7beaad5d5c0a892539,52.512,13.267,0
bd685a006edc6cd0b97a6e9e336829bbc331b9786581ae7beaad5d5c0a892539,52.503,13.375,140
bd685a006edc6cd0b97a6e9e336829bbc331b9786581ae7beaad5d5c0a892539,52.578,13.299,0
bd685a006edc6cd0b97a6e9e336829bbc331b9786581ae7beaad5d5c0a892539,52.516,13.247,0
bd685a006edc6cd0b97a6e9e336829bbc331b9786581ae7beaad5d5c0a892539,52.538,13.232,0
bd685a006edc6cd0b97a6e9e336829bbc331b9786581ae7beaad5d5c0a892539,52.533,13.388,0
bd685a006edc6cd0b97a6e9e336829bbc331b9786581ae7beaad5d5c0a892539,52.524,13.399,0
bd685a006edc6cd0b97a6e9e336829bbc331b9786581ae7beaad5d5c0a892539,52.511,13.371,0
6907f5a77ce81bef9a9fb0161bb4fc3b43c169d1dedc5ce9c31f4df94518bc45,52.524,13.143,0
6907f5a77ce81bef9a9fb0161bb4fc3b43c169d1dedc5ce9c31f4df94518bc45,52.526,13.181,0
6907f5a77ce81bef9a9fb0161bb4fc3b43c169d1dedc5ce9c31f4df94518bc45,52.541,13.202,0
6907f5a77ce81bef9a9fb0161bb4fc3b43c169d1dedc5ce9c31f4df94518bc45,52.533,13.198,0
6907f5a77ce81bef9a9fb0161bb4fc3b43c169d1dedc5ce9c31f4df94518bc45,52.532,13.179,0
6907f5a77ce81bef9a9fb0161bb4fc3b43c169d1dedc5ce9c31f4df94518bc45,52.532,13.179,0
6907f5a77ce81bef9a9fb0161bb4fc3b43c169d1dedc5ce9c31f4df94518bc45,52.551,13.165,0
6907f5a77ce81bef9a9fb0161bb4fc3b43c169d1dedc5ce9c31f4df94518bc45,52.523,13.174,0
6907f5a77ce81bef9a9fb0161bb4fc3b43c169d1dedc5ce9c31f4df94518bc45,52.536,12.934,0
6907f5a77ce81bef9a9fb0161bb4fc3b43c169d1dedc5ce9c31f4df94518bc45,52.544,12.939,0
2b3e2c2619f3bfdb1aadb5f381912610a321fc8d98af3805baeb69f92da36364,52.519,13.32,0
2b3e2c2619f3bfdb1aadb5f381912610a321fc8d98af3805baeb69f92da36364,52.52,13.336,0
debfa3b20c3ffd88041101c01ee3e8ad18e74a1512e15b01744322c1c269fc92,52.48,13.377,0
debfa3b20c3ffd88041101c01ee3e8ad18e74a1512e15b01744322c1c269fc92,52.524,13.353,0
0ef850eed11ce0072271342faeb7429c74a769a5f996c29bf11f585e0cf7cdfc,52.46,13.417,190
0ef850eed11ce0072271342faeb7429c74a769a5f996c29bf11f585e0cf7cdfc,52.478,13.443,0
0ef850eed11ce0072271342faeb7429c74a769a5f996c29bf11f585e0cf7cdfc,52.468,13.426,0
0ef850eed11ce0072271342faeb7429c74a769a5f996c29bf11f585e0cf7cdfc,52.468,13.426,0
26f55f89b6fe19f7ffea2bf06472b192b33940d20a297e054af06566ce730f31,52.344,13.253,0
26f55f89b6fe19f7ffea2bf06472b192b33940d20a297e054af06566ce730f31,52.346,13.274,0
b8dbb06a3961d76330449458c2772e59e5982000351253f72af4b79dc6904799,52.37,12.928,0
0b0ab249c3ca3e23e3fcb82f8d71a946ce265ebac5c22d2685f6f55ec5cc035b,52.536,13.343,0
0b0ab249c3ca3e23e3fcb82f8d71a946ce265ebac5c22d2685f6f55ec5cc035b,52.536,13.343,0
bbb7f87a041a39d874685f733c19cdd43246ccb919ad4fea5a3f52485a8478fd,52.487,13.327,0
bbb7f87a041a39d874685f733c19cdd43246ccb919ad4fea5a3f52485a8478fd,52.487,13.327,0
539f3f0f63c44bcaa23dbd355562f3ef319d80111eb06ba238fa4cfe6cd6469b,52.456,13.582,0
539f3f0f63c44bcaa23dbd355562f3ef319d80111eb06ba238fa4cfe6cd6469b,52.453,13.575,0
539f3f0f63c44bcaa23dbd355562f3ef319d80111eb06ba238fa4cfe6cd6469b,52.455,13.512,0
